Ast_var,term,estimate,std.error,statistic,p.value
TVAL_STMF_proportion,EJB1_UNION:h_12,-0.426764816,1.170653218,-0.364552721,0.715445413
TVAL_STMF_proportion,EJB1_UNION:YearAgoPessimistic_HF,-6.18E-05,0.000369973,-0.167100192,0.867291259
TVAL_STMF_proportion,EJB1_UNION:YearAheadPessimistic_HF,-1.75E-05,0.000362769,-0.048108615,0.961629693
TVAL_STMF_proportion,EJB1_UNION:Harder_side_ago,-0.009684338,0.058969342,-0.164226659,0.869552758
TVAL_STMF_proportion,EJB1_UNION:Easier_side_ago,0.004587876,0.03527269,0.130068799,0.896512029
TVAL_STMF_proportion,EJB1_UNION:Harder_side_ahead,0.007773705,0.048081623,0.161677257,0.871560058
TVAL_STMF_proportion,EJB1_UNION:UMICH_Consumer_Index,4.12E-05,0.000267015,0.154167743,0.877477516
TVAL_STMF_proportion,EJB1_UNION:Gas,-7.39E-05,0.001676076,-0.044076379,0.964843532
TVAL_STMF_proportion,EJB1_UNION:Food,-0.000260969,0.003711256,-0.070318127,0.943940473
TVAL_STMF_proportion,EJB1_UNION:Medical,-0.00013122,0.001180079,-0.111196294,0.91146072
TVAL_STMF_proportion,EJB1_UNION:College,0.000224598,0.000883462,0.25422523,0.799321628
TVAL_STMF_proportion,EJB1_UNION:Rent,0.000148755,0.005007769,0.029704946,0.976302375
TVAL_STMF_proportion,EJB1_UNION:Gold,-0.0004862,0.001609341,-0.302111328,0.762567279
TVAL_STMF_proportion,EJB1_UNION:Mean_prob_higher_unemploy_us_oneYear,-9.60E-07,0.000588019,-0.001632915,0.998697123
TVAL_STMF_proportion,EJB1_UNION:CPI_change_rate,-2.14E-05,0.001073574,-0.019955479,0.984078893
TVAL_BOND_proportion,(Intercept),-0.046474221,0.070598616,-0.658287992,0.51035329
TVAL_BOND_proportion,EJB1_UNION,0.0016438,0.200132908,0.008213541,0.993446619
TVAL_BOND_proportion,Median_oneYear_ahead_uncertainty_inflation,0.000257076,0.001011472,0.254160596,0.799371559
TVAL_BOND_proportion,Median_threeYear_ahead_uncertainty_inflation,-0.000284932,0.000818299,-0.348200069,0.727690032
TVAL_BOND_proportion,Mean_prob_losingJob,0.000101213,0.000118028,0.857530876,0.391151826
TVAL_BOND_proportion,h_1,0.01766436,0.122442838,0.144266173,0.885290327
TVAL_BOND_proportion,h_3,-0.049104359,0.208517038,-0.235493268,0.813825966
TVAL_BOND_proportion,h_12,0.08176358,0.157648323,0.518645417,0.604008181
TVAL_BOND_proportion,YearAgoPessimistic_HF,-6.84E-05,4.99E-05,-1.369841125,0.170736902
TVAL_BOND_proportion,YearAheadPessimistic_HF,-7.87E-06,4.89E-05,-0.161027031,0.872072153
TVAL_BOND_proportion,Harder_side_ago,0.001961962,0.007941802,0.247042468,0.804875424
TVAL_BOND_proportion,Easier_side_ago,0.00501286,0.004750066,1.055324438,0.291277301
TVAL_BOND_proportion,Harder_side_ahead,3.77E-05,0.006494666,0.005801999,0.995370702
TVAL_BOND_proportion,UMICH_Consumer_Index,-3.47E-05,3.60E-05,-0.963611546,0.33524102
TVAL_BOND_proportion,Gas,0.000156321,0.000225709,0.692578383,0.48857439
TVAL_BOND_proportion,Food,0.00032026,0.000499424,0.641259235,0.521354462
TVAL_BOND_proportion,Medical,0.000139338,0.000158972,0.876495002,0.380761267
TVAL_BOND_proportion,College,-0.000228156,0.000118823,-1.920141026,0.054840459
TVAL_BOND_proportion,Rent,0.000527642,0.00067356,0.783362977,0.433414233
TVAL_BOND_proportion,Gold,5.19E-05,0.000216815,0.239573444,0.810661018
TVAL_BOND_proportion,Mean_prob_higher_unemploy_us_oneYear,1.37E-05,7.92E-05,0.173357978,0.862370099
TVAL_BOND_proportion,CPI_change_rate,-0.000101609,0.000144829,-0.701579276,0.482941792
TVAL_BOND_proportion,EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation,-0.000699543,0.002871344,-0.243629187,0.807518086
TVAL_BOND_proportion,EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation,0.000485276,0.002321479,0.209037271,0.834419199
TVAL_BOND_proportion,EJB1_UNION:Mean_prob_losingJob,-9.21E-05,0.000334441,-0.27549021,0.78293972
TVAL_BOND_proportion,EJB1_UNION:h_1,-0.013677479,0.346955242,-0.039421452,0.968554388
TVAL_BOND_proportion,EJB1_UNION:h_3,0.018806653,0.590899256,0.031827173,0.974609885
TVAL_BOND_proportion,EJB1_UNION:h_12,-0.003493889,0.446845731,-0.007819005,0.993761402
TVAL_BOND_proportion,EJB1_UNION:YearAgoPessimistic_HF,8.93E-05,0.000141221,0.632000496,0.527386741
TVAL_BOND_proportion,EJB1_UNION:YearAheadPessimistic_HF,1.13E-05,0.000138471,0.081341206,0.935170626
TVAL_BOND_proportion,EJB1_UNION:Harder_side_ago,0.005605491,0.022508971,0.249033626,0.803334837
TVAL_BOND_proportion,EJB1_UNION:Easier_side_ago,-0.003595936,0.013463809,-0.267081647,0.78940637
TVAL_BOND_proportion,EJB1_UNION:Harder_side_ahead,-0.004087639,0.018353059,-0.222722513,0.823751538
TVAL_BOND_proportion,EJB1_UNION:UMICH_Consumer_Index,6.32E-06,0.000101921,0.062043664,0.950528076
TVAL_BOND_proportion,EJB1_UNION:Gas,-0.000230018,0.000639769,-0.359532308,0.719197012
TVAL_BOND_proportion,EJB1_UNION:Food,-0.000495989,0.00141661,-0.350123813,0.726245876
TVAL_BOND_proportion,EJB1_UNION:Medical,-0.000143812,0.000450444,-0.319268459,0.749523035
TVAL_BOND_proportion,EJB1_UNION:College,0.000180144,0.000337223,0.534199149,0.593203913
TVAL_BOND_proportion,EJB1_UNION:Rent,-0.001099122,0.001911497,-0.575005963,0.565287433
TVAL_BOND_proportion,EJB1_UNION:Gold,8.22E-05,0.000614296,0.133832494,0.893535067
TVAL_BOND_proportion,EJB1_UNION:Mean_prob_higher_unemploy_us_oneYear,-2.58E-06,0.000224451,-0.011514038,0.990813332
TVAL_BOND_proportion,EJB1_UNION:CPI_change_rate,5.92E-05,0.00040979,0.144440881,0.885152375
TVAL_RENT_proportion,(Intercept),0.040401665,0.158962829,0.254157941,0.79937361
TVAL_RENT_proportion,EJB1_UNION,-0.141911179,0.450627721,-0.314918885,0.752823328
TVAL_RENT_proportion,Median_oneYear_ahead_uncertainty_inflation,-0.00046179,0.002277474,-0.202764168,0.83931942
TVAL_RENT_proportion,Median_threeYear_ahead_uncertainty_inflation,0.000464558,0.001842517,0.252132304,0.800938869
TVAL_RENT_proportion,Mean_prob_losingJob,3.15E-05,0.000265757,0.118372705,0.905772383
TVAL_RENT_proportion,h_1,-0.007316732,0.275697474,-0.026538989,0.978827442
TVAL_RENT_proportion,h_3,0.023755066,0.469505782,0.050595898,0.959647545
TVAL_RENT_proportion,h_12,-0.04292606,0.354967631,-0.120929506,0.903746903
TVAL_RENT_proportion,YearAgoPessimistic_HF,-2.01E-05,0.000112392,-0.178473705,0.858351017
TVAL_RENT_proportion,YearAheadPessimistic_HF,-3.02E-05,0.000110041,-0.274252995,0.783890278
TVAL_RENT_proportion,Harder_side_ago,-0.008610664,0.017882097,-0.48152429,0.630144058
TVAL_RENT_proportion,Easier_side_ago,0.00270856,0.010695449,0.253244144,0.800079624
TVAL_RENT_proportion,Harder_side_ahead,0.001552058,0.014623664,0.106133327,0.915476597
TVAL_RENT_proportion,UMICH_Consumer_Index,3.16E-06,8.11E-05,0.039035563,0.968862046
TVAL_RENT_proportion,Gas,0.000114122,0.000508215,0.224554985,0.822325547
TVAL_RENT_proportion,Food,-5.41E-05,0.001124524,-0.048137702,0.961606512
TVAL_RENT_proportion,Medical,-0.000140857,0.000357947,-0.393514586,0.693939563
TVAL_RENT_proportion,College,-2.77E-05,0.000267546,-0.10358465,0.917498996
TVAL_RENT_proportion,Rent,0.00038912,0.001516615,0.256571636,0.797509542
TVAL_RENT_proportion,Gold,-1.21E-05,0.00048819,-0.024844907,0.980178678
TVAL_RENT_proportion,Mean_prob_higher_unemploy_us_oneYear,8.34E-05,0.000178355,0.467643759,0.640039499
TVAL_RENT_proportion,CPI_change_rate,4.20E-05,0.000326103,0.128872831,0.897458309
TVAL_RENT_proportion,EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation,0.000126887,0.006465239,0.019626035,0.9843417
TVAL_RENT_proportion,EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation,-0.001696874,0.00522714,-0.324627522,0.745463083
TVAL_RENT_proportion,EJB1_UNION:Mean_prob_losingJob,-0.000204573,0.000753042,-0.27166194,0.785882041
TVAL_RENT_proportion,EJB1_UNION:h_1,0.076719404,0.781219097,0.098204721,0.921769759
TVAL_RENT_proportion,EJB1_UNION:h_3,-0.188071229,1.330493757,-0.141354462,0.887589964
TVAL_RENT_proportion,EJB1_UNION:h_12,0.26753103,1.006136747,0.265899274,0.790316856
TVAL_RENT_proportion,EJB1_UNION:YearAgoPessimistic_HF,0.000313119,0.000317979,0.984715986,0.324763909
TVAL_RENT_proportion,EJB1_UNION:YearAheadPessimistic_HF,8.02E-05,0.000311787,0.257310359,0.796939265
TVAL_RENT_proportion,EJB1_UNION:Harder_side_ago,0.054619561,0.05068215,1.077688307,0.281173217
TVAL_RENT_proportion,EJB1_UNION:Easier_side_ago,-0.02429805,0.030315681,-0.801501057,0.422841881
TVAL_RENT_proportion,EJB1_UNION:Harder_side_ahead,-0.020738675,0.041324525,-0.501849091,0.615773822
TVAL_RENT_proportion,EJB1_UNION:UMICH_Consumer_Index,1.13E-05,0.000229491,0.049069722,0.960863746
TVAL_RENT_proportion,EJB1_UNION:Gas,-0.001275082,0.00144053,-0.885147854,0.37607717
TVAL_RENT_proportion,EJB1_UNION:Food,0.000160486,0.003189698,0.050313924,0.959872241
TVAL_RENT_proportion,EJB1_UNION:Medical,-0.000202356,0.001014238,-0.199515201,0.841859807
TVAL_RENT_proportion,EJB1_UNION:College,0.000747821,0.000759306,0.984874946,0.324685812
TVAL_RENT_proportion,EJB1_UNION:Rent,-0.004726116,0.004304007,-1.098073328,0.272172815
TVAL_RENT_proportion,EJB1_UNION:Gold,0.000214177,0.001383174,0.154844914,0.876943623
TVAL_RENT_proportion,EJB1_UNION:Mean_prob_higher_unemploy_us_oneYear,-0.000154964,0.000505383,-0.30662757,0.759126949
TVAL_RENT_proportion,EJB1_UNION:CPI_change_rate,0.000186031,0.0009227,0.201615722,0.840217207
TVAL_RE_proportion,(Intercept),0.092319705,0.13801566,0.668907461,0.503554712
TVAL_RE_proportion,EJB1_UNION,-0.343911026,0.391246701,-0.879013228,0.379394379
TVAL_RE_proportion,Median_oneYear_ahead_uncertainty_inflation,-0.000517916,0.001977362,-0.261922688,0.793381118
TVAL_RE_proportion,Median_threeYear_ahead_uncertainty_inflation,0.001338931,0.001599721,0.836978126,0.402605124
TVAL_RE_proportion,Mean_prob_losingJob,-0.00017927,0.000230737,-0.776944835,0.437191557
TVAL_RE_proportion,h_1,-0.021222478,0.239367713,-0.088660573,0.929351691
TVAL_RE_proportion,h_3,0.072522038,0.407637124,0.177908325,0.858795019
TVAL_RE_proportion,h_12,-0.136874141,0.308192124,-0.444119528,0.656956294
TVAL_RE_proportion,YearAgoPessimistic_HF,0.00013835,9.76E-05,1.417792144,0.156251865
TVAL_RE_proportion,YearAheadPessimistic_HF,-4.29E-06,9.55E-05,-0.044926276,0.964166085
TVAL_RE_proportion,Harder_side_ago,-0.009136003,0.015525702,-0.588443809,0.556234613
TVAL_RE_proportion,Easier_side_ago,-0.005152312,0.009286067,-0.554843282,0.579002021
TVAL_RE_proportion,Harder_side_ahead,0.000864518,0.012696646,0.068090269,0.945713795
TVAL_RE_proportion,UMICH_Consumer_Index,6.36E-05,7.04E-05,0.90367518,0.366167948
TVAL_RE_proportion,Gas,-0.000231208,0.000441246,-0.523989126,0.600286254
TVAL_RE_proportion,Food,-0.000671864,0.000976341,-0.688145238,0.491361533
TVAL_RE_proportion,Medical,-0.00028249,0.000310779,-0.908973099,0.363364611
TVAL_RE_proportion,College,0.000256335,0.00023229,1.103513131,0.269804738
TVAL_RE_proportion,Rent,-0.000180667,0.001316765,-0.137205023,0.890868776
TVAL_RE_proportion,Gold,-2.52E-05,0.000423859,-0.059453818,0.952590664
TVAL_RE_proportion,Mean_prob_higher_unemploy_us_oneYear,-2.29E-05,0.000154852,-0.147958815,0.88237531
TVAL_RE_proportion,CPI_change_rate,7.73E-05,0.000283131,0.272954737,0.784888083
TVAL_RE_proportion,EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation,-0.00105567,0.005613288,-0.188066283,0.850824741
TVAL_RE_proportion,EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation,-0.001566676,0.004538339,-0.345209117,0.72993726
TVAL_RE_proportion,EJB1_UNION:Mean_prob_losingJob,0.000334699,0.00065381,0.511920248,0.608706974
TVAL_RE_proportion,EJB1_UNION:h_1,0.285265736,0.678274727,0.420575505,0.674065201
TVAL_RE_proportion,EJB1_UNION:h_3,-0.591891413,1.155169265,-0.512385008,0.608381729
TVAL_RE_proportion,EJB1_UNION:h_12,0.681495602,0.873554077,0.780141287,0.435307957
TVAL_RE_proportion,EJB1_UNION:YearAgoPessimistic_HF,-0.000184194,0.000276078,-0.667182972,0.504655467
TVAL_RE_proportion,EJB1_UNION:YearAheadPessimistic_HF,1.35E-05,0.000270702,0.049754283,0.960318211
TVAL_RE_proportion,EJB1_UNION:Harder_side_ago,0.04904886,0.04400356,1.114656632,0.264997941
TVAL_RE_proportion,EJB1_UNION:Easier_side_ago,-0.008341099,0.026320862,-0.316900682,0.751319051
TVAL_RE_proportion,EJB1_UNION:Harder_side_ahead,-0.012914238,0.035879026,-0.359938365,0.718893325
TVAL_RE_proportion,EJB1_UNION:UMICH_Consumer_Index,-0.000159851,0.00019925,-0.802265183,0.422399826
TVAL_RE_proportion,EJB1_UNION:Gas,0.00021931,0.001250706,0.175349116,0.860805367
TVAL_RE_proportion,EJB1_UNION:Food,0.000211862,0.002769379,0.076501664,0.93902001
TVAL_RE_proportion,EJB1_UNION:Medical,0.000179333,0.000880588,0.203651081,0.838626227
TVAL_RE_proportion,EJB1_UNION:College,-0.000286564,0.000659249,-0.434682213,0.663793233
TVAL_RE_proportion,EJB1_UNION:Rent,-0.001835497,0.003736851,-0.491188049,0.623293591
TVAL_RE_proportion,EJB1_UNION:Gold,0.000780763,0.001200908,0.650144286,0.51559922
TVAL_RE_proportion,EJB1_UNION:Mean_prob_higher_unemploy_us_oneYear,0.000111582,0.000438786,0.254295878,0.799267052
TVAL_RE_proportion,EJB1_UNION:CPI_change_rate,0.000260049,0.000801112,0.324610411,0.745476035
TVAL_OTH_proportion,(Intercept),-0.039072478,0.191898918,-0.203609685,0.838658578
TVAL_OTH_proportion,EJB1_UNION,-0.152308165,0.543994923,-0.279980857,0.779492267
TVAL_OTH_proportion,Median_oneYear_ahead_uncertainty_inflation,-7.70E-05,0.002749352,-0.02802012,0.977646111
TVAL_OTH_proportion,Median_threeYear_ahead_uncertainty_inflation,-0.000905265,0.002224274,-0.406993547,0.684012841
TVAL_OTH_proportion,Mean_prob_losingJob,-6.56E-05,0.000320821,-0.204341252,0.83808689
TVAL_OTH_proportion,h_1,0.057660514,0.332820239,0.173248219,0.862456369
TVAL_OTH_proportion,h_3,-0.112339824,0.566784398,-0.198205568,0.842884284
TVAL_OTH_proportion,h_12,0.117028495,0.42851467,0.273102658,0.784774377
TVAL_OTH_proportion,YearAgoPessimistic_HF,7.76E-05,0.000135679,0.571935144,0.567366081
TVAL_OTH_proportion,YearAheadPessimistic_HF,7.51E-05,0.00013284,0.565584521,0.571676418
TVAL_OTH_proportion,Harder_side_ago,0.022396763,0.021587154,1.03750418,0.299501276
TVAL_OTH_proportion,Easier_side_ago,-0.007302288,0.012911478,-0.565565617,0.571689272
TVAL_OTH_proportion,Harder_side_ahead,-0.005655912,0.017653595,-0.320383009,0.748678092
TVAL_OTH_proportion,UMICH_Consumer_Index,1.44E-05,9.79E-05,0.147386756,0.882826798
TVAL_OTH_proportion,Gas,-0.000404014,0.000613514,-0.658525146,0.510200942
TVAL_OTH_proportion,Food,7.26E-05,0.001357518,0.053474743,0.957353668
TVAL_OTH_proportion,Medical,2.55E-06,0.000432112,0.005901603,0.995291231
TVAL_OTH_proportion,College,0.000301262,0.00032298,0.932757147,0.350945665
TVAL_OTH_proportion,Rent,-0.001825758,0.001830848,-0.997219535,0.318658275
TVAL_OTH_proportion,Gold,0.000103255,0.00058934,0.175204807,0.860918753
TVAL_OTH_proportion,Mean_prob_higher_unemploy_us_oneYear,-8.56E-05,0.000215309,-0.397675802,0.690869288
TVAL_OTH_proportion,CPI_change_rate,0.0002109,0.000393669,0.5357293,0.592145806
TVAL_OTH_proportion,EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation,-0.000521498,0.007804795,-0.066817617,0.946726915
TVAL_OTH_proportion,EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation,0.000588986,0.00631017,0.093339174,0.925634136
TVAL_OTH_proportion,EJB1_UNION:Mean_prob_losingJob,0.000369878,0.000909067,0.40687622,0.684099016
TVAL_OTH_proportion,EJB1_UNION:h_1,0.007329463,0.943082732,0.007771813,0.993799054
TVAL_OTH_proportion,EJB1_UNION:h_3,-0.075555504,1.606163614,-0.047040976,0.962480582
TVAL_OTH_proportion,EJB1_UNION:h_12,0.232615338,1.214601891,0.191515705,0.848121628
TVAL_OTH_proportion,EJB1_UNION:YearAgoPessimistic_HF,-0.000240081,0.000383862,-0.625435531,0.531685434
TVAL_OTH_proportion,EJB1_UNION:YearAheadPessimistic_HF,-7.57E-05,0.000376388,-0.201235112,0.840514791
TVAL_OTH_proportion,EJB1_UNION:Harder_side_ago,-0.005401268,0.06118317,-0.088280292,0.929653925
TVAL_OTH_proportion,EJB1_UNION:Easier_side_ago,0.007793272,0.036596898,0.212948967,0.831366824
TVAL_OTH_proportion,EJB1_UNION:Harder_side_ahead,0.00442051,0.049886704,0.088610983,0.929391102
TVAL_OTH_proportion,EJB1_UNION:UMICH_Consumer_Index,-0.000116587,0.00027704,-0.420831269,0.673878414
TVAL_OTH_proportion,EJB1_UNION:Gas,0.000865476,0.001738999,0.497686183,0.618705391
TVAL_OTH_proportion,EJB1_UNION:Food,0.000454064,0.003850584,0.117920755,0.906130478
TVAL_OTH_proportion,EJB1_UNION:Medical,0.000107974,0.001224382,0.088186933,0.929728126
TVAL_OTH_proportion,EJB1_UNION:College,-0.000657853,0.000916629,-0.71768663,0.472950747
TVAL_OTH_proportion,EJB1_UNION:Rent,0.002425764,0.00519577,0.466872826,0.640591001
TVAL_OTH_proportion,EJB1_UNION:Gold,0.000435385,0.001669759,0.260746913,0.794287756
TVAL_OTH_proportion,EJB1_UNION:Mean_prob_higher_unemploy_us_oneYear,0.00011469,0.000610095,0.187986997,0.850886894
TVAL_OTH_proportion,EJB1_UNION:CPI_change_rate,-0.000357936,0.001113878,-0.321342178,0.747951184
TVAL_RET_proportion,(Intercept),-0.29677923,0.505772132,-0.586784464,0.557348645
TVAL_RET_proportion,EJB1_UNION,0.08286823,1.4337625,0.057797738,0.953909755
TVAL_RET_proportion,Median_oneYear_ahead_uncertainty_inflation,-0.007030162,0.007246239,-0.970180731,0.331956719
TVAL_RET_proportion,Median_threeYear_ahead_uncertainty_inflation,0.001984771,0.005862336,0.338563076,0.734938995
TVAL_RET_proportion,Mean_prob_losingJob,0.00035472,0.00084556,0.419509111,0.674844215
TVAL_RET_proportion,h_1,0.056153158,0.877186823,0.06401505,0.94895826
TVAL_RET_proportion,h_3,-0.284071207,1.493826838,-0.190163411,0.849181132
TVAL_RET_proportion,h_12,0.731212286,1.129400732,0.647433869,0.517351375
TVAL_RET_proportion,YearAgoPessimistic_HF,7.26E-05,0.000357598,0.203133982,0.839030366
TVAL_RET_proportion,YearAheadPessimistic_HF,0.000162147,0.000350116,0.463124669,0.64327514
TVAL_RET_proportion,Harder_side_ago,0.063869973,0.05689548,1.122584296,0.261614439
TVAL_RET_proportion,Easier_side_ago,-0.026856708,0.034029716,-0.789213412,0.429987528
TVAL_RET_proportion,Harder_side_ahead,-0.022618604,0.046528122,-0.486127599,0.626876839
TVAL_RET_proportion,UMICH_Consumer_Index,-6.84E-05,0.000257902,-0.265184595,0.790867333
TVAL_RET_proportion,Gas,-0.000411659,0.001616988,-0.25458397,0.79904451
TVAL_RET_proportion,Food,-0.003065016,0.003577897,-0.85665292,0.391636997
TVAL_RET_proportion,Medical,-0.00130786,0.001138881,-1.148372579,0.250815146
TVAL_RET_proportion,College,9.57E-05,0.000851251,0.112433163,0.910479991
TVAL_RET_proportion,Rent,-0.002123603,0.004825416,-0.440087064,0.659874175
