Ast_var,term,estimate,std.error,statistic,p.value
TVAL_BOND_log,EJB1_UNION:Easier_side_ago,0.149169548,0.587302192,0.253991131,0.799502478
TVAL_BOND_log,EJB1_UNION:Harder_side_ahead,0.16906874,0.800575247,0.211184071,0.832743696
TVAL_BOND_log,EJB1_UNION:UMICH_Consumer_Index,2.68E-05,0.004445896,0.006030567,0.995188334
TVAL_BOND_log,EJB1_UNION:Gas,0.011488813,0.027907226,0.411678797,0.680574983
TVAL_BOND_log,EJB1_UNION:Food,-0.006841489,0.061793659,-0.11071507,0.911842325
TVAL_BOND_log,EJB1_UNION:Medical,0.00746158,0.019648719,0.379748959,0.704131879
TVAL_OTH_log,EJB1_UNION:College,-0.002087166,0.027415999,-0.076129485,0.939316103
TVAL_BOND_log,EJB1_UNION:Rent,0.036866747,0.08338104,0.442147839,0.658382353
TVAL_BOND_log,EJB1_UNION:Gold,-0.000768255,0.026796075,-0.028670417,0.977127458
TVAL_BOND_log,EJB1_UNION:Mean_prob_higher_unemploy_us_oneYear,-0.000278325,0.009790723,-0.028427381,0.977321293
TVAL_BOND_log,EJB1_UNION:CPI_change_rate,-0.002365923,0.017875361,-0.132356631,0.894702251
TVAL_RENT_log,(Intercept),0.522904733,4.470288984,0.116973362,0.906881193
TVAL_RENT_log,EJB1_UNION,-7.665460953,12.67237219,-0.604895503,0.54524861
TVAL_RENT_log,Median_oneYear_ahead_uncertainty_inflation,-0.01075718,0.064046201,-0.167959694,0.866615032
TVAL_RENT_log,Median_threeYear_ahead_uncertainty_inflation,0.019350078,0.051814515,0.373448981,0.708814414
TVAL_RENT_log,Mean_prob_losingJob,0.001674374,0.00747352,0.224040868,0.822725563
TVAL_RENT_log,h_1,1.017023401,7.753053878,0.131177136,0.895635217
TVAL_RENT_log,h_3,-1.395720107,13.20325346,-0.105710317,0.915812222
TVAL_RENT_log,h_12,0.398217314,9.982257479,0.039892511,0.968178832
TVAL_RENT_log,YearAgoPessimistic_HF,-0.00127224,0.003160641,-0.402525924,0.687297125
TVAL_RENT_log,YearAheadPessimistic_HF,-0.001017533,0.003094515,-0.328818093,0.742293276
TVAL_RENT_log,Harder_side_ago,-0.393469616,0.502873177,-0.782443036,0.433954492
TVAL_RENT_log,Easier_side_ago,0.117835119,0.300773122,0.3917741,0.695225243
TVAL_RENT_log,Harder_side_ahead,0.080683801,0.41124083,0.196195987,0.844456821
TVAL_RENT_log,UMICH_Consumer_Index,-4.47E-05,0.002279477,-0.019590234,0.98437026
TVAL_RENT_log,Gas,0.009554486,0.014291821,0.668528275,0.50379664
TVAL_RENT_log,Food,-0.006404956,0.031623401,-0.202538505,0.839495813
TVAL_RENT_log,Medical,-0.003086997,0.010066048,-0.306674178,0.75909147
TVAL_RENT_log,College,-0.003581632,0.007523819,-0.476039175,0.634046605
TVAL_RENT_log,Rent,0.019695299,0.042649645,0.461792807,0.64423004
TVAL_RENT_log,Gold,-0.000642478,0.013728681,-0.046798232,0.962674051
TVAL_RENT_log,Mean_prob_higher_unemploy_us_oneYear,0.002308255,0.005015629,0.460212428,0.645363882
TVAL_RENT_log,CPI_change_rate,0.000522651,0.009170529,0.056992512,0.954551175
TVAL_RENT_log,EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation,-0.008466128,0.181812858,-0.046565067,0.962859887
TVAL_RENT_log,EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation,-0.082649113,0.146995538,-0.56225593,0.573941824
TVAL_RENT_log,EJB1_UNION:Mean_prob_losingJob,-0.001710532,0.02117674,-0.08077411,0.935621619
TVAL_RENT_log,EJB1_UNION:h_1,3.586077781,21.9691304,0.163232578,0.87033536
TVAL_RENT_log,EJB1_UNION:h_3,-9.127608473,37.41561229,-0.243951867,0.807268164
TVAL_RENT_log,EJB1_UNION:h_12,13.70972984,28.29417443,0.484542494,0.628001052
TVAL_RENT_log,EJB1_UNION:YearAgoPessimistic_HF,0.005824462,0.008942077,0.651354484,0.51481788
TVAL_RENT_log,EJB1_UNION:YearAheadPessimistic_HF,0.003805809,0.008767962,0.434058587,0.66424602
TVAL_RET_log,EJB1_UNION:College,0.0081795,0.047123491,0.173575858,0.862198853
TVAL_RENT_log,EJB1_UNION:Easier_side_ago,-0.65002994,0.852525435,-0.762475714,0.445776367
TVAL_RENT_log,EJB1_UNION:Harder_side_ahead,-0.689824417,1.162111721,-0.593595611,0.552782792
TVAL_RENT_log,EJB1_UNION:UMICH_Consumer_Index,-0.001355994,0.006453644,-0.210112844,0.833579657
TVAL_RENT_log,EJB1_UNION:Gas,-0.037346997,0.040510014,-0.921920115,0.356570536
TVAL_RENT_log,EJB1_UNION:Food,0.012682887,0.08969942,0.141393189,0.887559372
TVAL_RENT_log,EJB1_UNION:Medical,-0.002861957,0.028521999,-0.100342094,0.920072766
TVAL_BUS_log,EJB1_UNION:College,0.020361648,0.011461394,1.776542053,0.075644013
TVAL_RENT_log,EJB1_UNION:Rent,-0.139204636,0.121035573,-1.150113413,0.250097521
TVAL_RENT_log,EJB1_UNION:Gold,0.015005124,0.038897071,0.385764875,0.699670918
TVAL_RENT_log,EJB1_UNION:Mean_prob_higher_unemploy_us_oneYear,-0.003168555,0.014212172,-0.222946536,0.823577177
TVAL_RENT_log,EJB1_UNION:CPI_change_rate,0.007247084,0.0259478,0.279294735,0.780018722
TVAL_RE_log,(Intercept),1.58341646,4.494893571,0.352270067,0.724635831
TVAL_RE_log,EJB1_UNION,-2.951661143,12.74212126,-0.231645978,0.816813055
TVAL_RE_log,Median_oneYear_ahead_uncertainty_inflation,-0.016864256,0.064398712,-0.261872568,0.79341976
TVAL_RE_log,Median_threeYear_ahead_uncertainty_inflation,0.032410366,0.052099703,0.622083495,0.533887152
TVAL_RE_log,Mean_prob_losingJob,-0.001073829,0.007514655,-0.142898041,0.886370743
TVAL_RE_log,h_1,-0.6825166,7.795726889,-0.087550091,0.930234294
TVAL_RE_log,h_3,1.655568005,13.27592451,0.124704536,0.900757499
TVAL_RE_log,h_12,-2.172433836,10.03720008,-0.216438232,0.828646226
TVAL_RE_log,YearAgoPessimistic_HF,0.001550402,0.003178038,0.487848797,0.625657084
TVAL_RE_log,YearAheadPessimistic_HF,-0.000164961,0.003111548,-0.053015823,0.957719314
TVAL_RE_log,Harder_side_ago,-0.366902263,0.505641004,-0.725618097,0.468073145
TVAL_RE_log,Easier_side_ago,0.026451923,0.302428585,0.087465023,0.930301909
TVAL_RE_log,Harder_side_ahead,0.099496709,0.41350431,0.240618311,0.809851021
TVAL_RE_log,UMICH_Consumer_Index,0.000919638,0.002292024,0.401234061,0.688247917
TVAL_RE_log,Gas,0.001864585,0.014370484,0.129751028,0.896763443
TVAL_RE_log,Food,-0.014420653,0.031797457,-0.453515911,0.650177417
TVAL_RE_log,Medical,-0.006399053,0.010121452,-0.632226815,0.527238866
TVAL_RE_log,College,0.000852152,0.00756523,0.112640546,0.910315568
TVAL_RE_log,Rent,0.022863203,0.04288439,0.533135799,0.593939734
TVAL_RE_log,Gold,0.001105579,0.013804244,0.080089803,0.936165854
TVAL_RE_log,Mean_prob_higher_unemploy_us_oneYear,0.000308608,0.005043235,0.06119249,0.951205927
TVAL_RE_log,CPI_change_rate,0.00021156,0.009221004,0.022943218,0.981695572
TVAL_RE_log,EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation,-0.001506273,0.18281356,-0.008239395,0.993425991
TVAL_RE_log,EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation,-0.01639828,0.147804605,-0.110945662,0.911659465
TVAL_RE_log,EJB1_UNION:Mean_prob_losingJob,0.0079123,0.021293297,0.371586407,0.710200913
TVAL_RE_log,EJB1_UNION:h_1,4.532937234,22.09004906,0.205202678,0.837413831
TVAL_RE_log,EJB1_UNION:h_3,-8.159546675,37.6215488,-0.216884922,0.828298086
TVAL_RE_log,EJB1_UNION:h_12,7.02113248,28.4499063,0.246789301,0.805071357
TVAL_RE_log,EJB1_UNION:YearAgoPessimistic_HF,-0.006575231,0.008991294,-0.731288662,0.464603078
TVAL_RE_log,EJB1_UNION:YearAheadPessimistic_HF,-0.000936064,0.008816221,-0.106175206,0.915443371
TVAL_HOME_log,EJB1_UNION:College,0.008424542,0.051457756,0.163717634,0.869953478
TVAL_RE_log,EJB1_UNION:Easier_side_ago,0.214533407,0.857217757,0.250267106,0.80238086
TVAL_RE_log,EJB1_UNION:Harder_side_ahead,0.089620256,1.168508014,0.076696313,0.938865158
TVAL_RE_log,EJB1_UNION:UMICH_Consumer_Index,-0.002288698,0.006489165,-0.352695295,0.724316984
TVAL_RE_log,EJB1_UNION:Gas,0.016457703,0.040732983,0.404038751,0.686184337
TVAL_RE_log,EJB1_UNION:Food,0.007782453,0.090193128,0.086286536,0.931238664
TVAL_RE_log,EJB1_UNION:Medical,0.003173155,0.028678985,0.110643893,0.911898768
TVAL_VEH_log,EJB1_UNION:College,-0.00108898,0.037547779,-0.02900251,0.976862596
TVAL_RE_log,EJB1_UNION:Rent,0.023766685,0.121701756,0.195286291,0.84516888
TVAL_RE_log,EJB1_UNION:Gold,0.010948345,0.039111162,0.279928924,0.779532111
TVAL_RE_log,EJB1_UNION:Mean_prob_higher_unemploy_us_oneYear,0.00218671,0.014290397,0.153019575,0.878382879
TVAL_RE_log,EJB1_UNION:CPI_change_rate,-0.00231559,0.026090618,-0.088751845,0.929279152
TVAL_OTH_log,(Intercept),2.456768652,5.739616988,0.428037038,0.668624275
TVAL_OTH_log,EJB1_UNION,-12.10905296,16.27066236,-0.744226184,0.456739878
TVAL_OTH_log,Median_oneYear_ahead_uncertainty_inflation,-0.016151671,0.082231968,-0.196415955,0.844284661
TVAL_OTH_log,Median_threeYear_ahead_uncertainty_inflation,0.02269104,0.066527124,0.341079526,0.733043807
TVAL_OTH_log,Mean_prob_losingJob,-0.003079036,0.009595609,-0.320879672,0.748301667
TVAL_OTH_log,h_1,0.094580619,9.954515225,0.009501278,0.992419193
TVAL_OTH_log,h_3,0.690485177,16.95228611,0.040731095,0.967510282
TVAL_OTH_log,h_12,-2.31514956,12.81669593,-0.180635444,0.856653781
TVAL_OTH_log,YearAgoPessimistic_HF,0.00327298,0.004058098,0.806530422,0.419937324
TVAL_OTH_log,YearAheadPessimistic_HF,0.001061607,0.003973196,0.267192241,0.789321221
TVAL_OTH_log,Harder_side_ago,-0.188260054,0.645662829,-0.291576417,0.770610587
TVAL_OTH_log,Easier_side_ago,-0.087527065,0.38617694,-0.22665016,0.820695846
TVAL_OTH_log,Harder_side_ahead,0.076938697,0.528011693,0.145714002,0.884147205
TVAL_OTH_log,UMICH_Consumer_Index,0.001872466,0.00292673,0.639781019,0.522315165
TVAL_OTH_log,Gas,-0.00335568,0.01834995,-0.182871346,0.854899015
TVAL_OTH_log,Food,-0.020898272,0.040602791,-0.514700386,0.606762552
TVAL_OTH_log,Medical,-0.008223407,0.012924279,-0.636275867,0.524596822
TVAL_OTH_log,College,0.008418396,0.009660189,0.871452429,0.383507442
TVAL_OTH_log,Rent,-0.010214962,0.054759911,-0.186540885,0.852020669
TVAL_OTH_log,Gold,-0.000344827,0.017626908,-0.019562552,0.984392342
TVAL_OTH_log,Mean_prob_higher_unemploy_us_oneYear,-0.001484102,0.006439805,-0.230457546,0.817736311
TVAL_OTH_log,CPI_change_rate,0.006276074,0.011774479,0.533023473,0.594017486
TVAL_OTH_log,EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation,-0.021244292,0.233438189,-0.091006068,0.927487794
TVAL_OTH_log,EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation,-0.082828659,0.188734574,-0.438863197,0.660760789
TVAL_OTH_log,EJB1_UNION:Mean_prob_losingJob,0.014974695,0.027189825,0.550746286,0.58180777
TVAL_OTH_log,EJB1_UNION:h_1,7.814890925,28.20721311,0.277052926,0.781739542
TVAL_OTH_log,EJB1_UNION:h_3,-17.43245759,48.03968708,-0.362876169,0.71669749
TVAL_OTH_log,EJB1_UNION:h_12,22.88320349,36.32823847,0.629901268,0.528759371
TVAL_OTH_log,EJB1_UNION:YearAgoPessimistic_HF,-0.006527517,0.011481158,-0.568541714,0.569667356
TVAL_OTH_log,EJB1_UNION:YearAheadPessimistic_HF,0.003186332,0.011257604,0.283038252,0.777147591
TVAL_ESAV_log,EJB1_UNION:College,-0.012399895,0.014446692,-0.858320726,0.390715656
TVAL_OTH_log,EJB1_UNION:Easier_side_ago,-0.513515821,1.094598019,-0.469136443,0.638972245
TVAL_OTH_log,EJB1_UNION:Harder_side_ahead,-0.515050475,1.492090601,-0.345187132,0.729953787
TVAL_OTH_log,EJB1_UNION:UMICH_Consumer_Index,-0.005470287,0.008286141,-0.660172976,0.50914303
TVAL_OTH_log,EJB1_UNION:Gas,-0.009125558,0.052012737,-0.175448528,0.860727259
TVAL_OTH_log,EJB1_UNION:Food,0.034832139,0.115169359,0.30244276,0.762314644
TVAL_OTH_log,EJB1_UNION:Medical,0.002069672,0.036620753,0.056516382,0.95493046
TVAL_BANK_log,EJB1_UNION:Harder_side_ago,1.080295165,1.890951068,0.571297261,0.567798326
TVAL_OTH_log,EJB1_UNION:Rent,-0.085044407,0.155403338,-0.547249549,0.584207458
TVAL_OTH_log,EJB1_UNION:Gold,0.028332705,0.049941803,0.567314432,0.57050074
TVAL_OTH_log,EJB1_UNION:Mean_prob_higher_unemploy_us_oneYear,-0.000821681,0.018247685,-0.045029304,0.964083963
TVAL_OTH_log,EJB1_UNION:CPI_change_rate,0.001269561,0.033315617,0.038107083,0.969602314
TVAL_RET_log,(Intercept),-6.037254371,9.865436069,-0.611960214,0.540564262
TVAL_RET_log,EJB1_UNION,8.722525189,27.96653151,0.311891562,0.75512302
TVAL_RET_log,Median_oneYear_ahead_uncertainty_inflation,-0.17222944,0.14134292,-1.218521881,0.22302609
TVAL_RET_log,Median_threeYear_ahead_uncertainty_inflation,0.089746001,0.114348935,0.784843347,0.432545664
TVAL_RET_log,Mean_prob_losingJob,0.012133269,0.016493237,0.73565118,0.461943232
TVAL_RET_log,h_1,3.748107472,17.1101371,0.219057711,0.82660515
TVAL_RET_log,h_3,-9.916451575,29.13812807,-0.340325623,0.733611417
TVAL_RET_log,h_12,17.94723966,22.02974424,0.814682162,0.41525452
TVAL_RET_log,YearAgoPessimistic_HF,-0.00081813,0.006975188,-0.117291469,0.906629116
TVAL_RET_log,YearAheadPessimistic_HF,0.001890718,0.006829255,0.276855705,0.78189098
TVAL_RET_log,Harder_side_ago,0.355253597,1.109785787,0.320110061,0.748884986
TVAL_RET_log,Easier_side_ago,-0.182947938,0.663773196,-0.275618147,0.782841444
TVAL_RET_log,Harder_side_ahead,-0.276521009,0.907563277,-0.304685102,0.76060608
TVAL_RET_log,UMICH_Consumer_Index,-0.00177024,0.005030556,-0.35189757,0.724915178
TVAL_RET_log,Gas,0.018448831,0.031540477,0.584925547,0.558597952
TVAL_RET_log,Food,-0.090048489,0.069789368,-1.290289513,0.196950546
TVAL_RET_log,Medical,-0.033334164,0.022214661,-1.500547951,0.133472934
TVAL_RET_log,College,-0.006407087,0.016604241,-0.385870544,0.699592654
TVAL_RET_log,Rent,0.01976607,0.094123075,0.210002386,0.833665866
TVAL_RET_log,Gold,0.045433958,0.030297689,1.499584909,0.133722371
TVAL_RET_log,Mean_prob_higher_unemploy_us_oneYear,0.010730342,0.011068942,0.969409948,0.332340996
TVAL_RET_log,CPI_change_rate,0.017201368,0.020238349,0.849939307,0.395359096
TVAL_RET_log,EJB1_UNION:Median_oneYear_ahead_uncertainty_inflation,0.056378818,0.401240978,0.140511117,0.888256206
TVAL_RET_log,EJB1_UNION:Median_threeYear_ahead_uncertainty_inflation,0.034218391,0.324402984,0.105481124,0.915994075
TVAL_RET_log,EJB1_UNION:Mean_prob_losingJob,-0.017703039,0.046734736,-0.378798321,0.704837739
TVAL_RET_log,EJB1_UNION:h_1,-7.751727092,48.48345425,-0.159883969,0.872972519
TVAL_RET_log,EJB1_UNION:h_3,15.05217588,82.57214073,0.182291215,0.855354241
TVAL_RET_log,EJB1_UNION:h_12,-16.52287291,62.44213069,-0.264610972,0.791309238
TVAL_RET_log,EJB1_UNION:YearAgoPessimistic_HF,0.009678213,0.019734179,0.490428957,0.623830531
TVAL_RET_log,EJB1_UNION:YearAheadPessimistic_HF,-0.0039274,0.019349927,-0.202967158,0.839160756
TVAL_STMF_log,EJB1_UNION:Harder_side_ago,-1.436297847,2.066750953,-0.694954486,0.487084035
